2152,ri5v6u4x,1
2153,ri5v6u4x,1
2154,ri5v6u4x,1
2155,ri5v6u4x,1
2156,ri5v6u4x,1
2204,kuybfc1y,1
2203,kuybfc1y,1
2201,kuybfc1y,1
2200,kuybfc1y,1
2205,kuybfc1y,1
2199,kuybfc1y,1
2198,kuybfc1y,1
2187,kuybfc1y,1
2098,kuybfc1y,2
2185,kuybfc1y,1
2184,kuybfc1y,1
2186,kuybfc1y,1
2111,kuybfc1y,1
2196,kuybfc1y,1
2202,kuybfc1y,1
2194,kuybfc1y,1
2193,kuybfc1y,1
2191,kuybfc1y,2
2150,kuybfc1y,1
2188,kuybfc1y,1
2189,kuybfc1y,1
2190,kuybfc1y,1
2192,kuybfc1y,1
2195,kuybfc1y,1
2119,kuybfc1y,1
2197,kuybfc1y,1
2232,ng4rrdte,1
2231,ng4rrdte,1
2223,ng4rrdte,1
2222,ng4rrdte,1
2234,ng4rrdte,1
2210,ng4rrdte,2
2236,ng4rrdte,1
2227,ng4rrdte,1
2233,ng4rrdte,1
2225,ng4rrdte,1
2209,ng4rrdte,1
2226,ng4rrdte,1
2229,ng4rrdte,1
2238,ng4rrdte,1
2212,ng4rrdte,1
2224,ng4rrdte,1
2207,ng4rrdte,1
2221,ng4rrdte,2
2206,ng4rrdte,1
2237,ng4rrdte,1
2228,ng4rrdte,1
2211,ng4rrdte,1
2239,ng4rrdte,1
2213,ng4rrdte,1
2214,ng4rrdte,2
2218,ng4rrdte,1
2235,ng4rrdte,1
2230,ng4rrdte,1
2215,ng4rrdte,1
2216,ng4rrdte,1
2217,ng4rrdte,1
2208,ng4rrdte,1
2219,ng4rrdte,1
2220,ng4rrdte,1
2241,1769ovyk,1
2242,1769ovyk,1
2240,1769ovyk,1
2277,t35n7bk9,1
2059,t35n7bk9,1
2276,t35n7bk9,1
2275,t35n7bk9,1
2274,t35n7bk9,1
2273,t35n7bk9,1
2251,t35n7bk9,1
2249,t35n7bk9,1
2258,t35n7bk9,1
2272,t35n7bk9,1
2248,t35n7bk9,1
2269,t35n7bk9,1
2162,t35n7bk9,1
2250,t35n7bk9,2
2245,t35n7bk9,1
2244,t35n7bk9,1
2271,t35n7bk9,1
2247,t35n7bk9,1
2268,t35n7bk9,1
2246,t35n7bk9,1
2270,t35n7bk9,1
2243,t35n7bk9,1
2252,t35n7bk9,1
2263,t35n7bk9,1
2266,t35n7bk9,1
2254,t35n7bk9,1
2253,t35n7bk9,1
2262,t35n7bk9,1
2179,t35n7bk9,1
2255,t35n7bk9,1
2256,t35n7bk9,1
2257,t35n7bk9,1
2259,t35n7bk9,1
2260,t35n7bk9,1
2261,t35n7bk9,2
2264,t35n7bk9,1
2265,t35n7bk9,1
2267,t35n7bk9,1
2021,pwsvhitd,1
2295,pwsvhitd,1
2293,pwsvhitd,1
2292,pwsvhitd,1
2282,pwsvhitd,1
2279,pwsvhitd,1
2280,pwsvhitd,2
2278,pwsvhitd,1
2284,pwsvhitd,1
2281,pwsvhitd,1
2291,pwsvhitd,1
2288,pwsvhitd,1
2289,pwsvhitd,2
2286,pwsvhitd,1
2287,pwsvhitd,1
2283,pwsvhitd,1
2285,pwsvhitd,1
2294,pwsvhitd,1
2290,pwsvhitd,1
2338,wt8zfqk0,1
2337,wt8zfqk0,1
2096,wt8zfqk0,1
2336,wt8zfqk0,1
2331,wt8zfqk0,1
2310,wt8zfqk0,1
2124,wt8zfqk0,1
2308,wt8zfqk0,1
2307,wt8zfqk0,1
2305,wt8zfqk0,1
2332,wt8zfqk0,1
2304,wt8zfqk0,1
2302,wt8zfqk0,6
2301,wt8zfqk0,7
2313,wt8zfqk0,1
2306,wt8zfqk0,1
2333,wt8zfqk0,1
2309,wt8zfqk0,7
2296,wt8zfqk0,1
2311,wt8zfqk0,1
2322,wt8zfqk0,1
2328,wt8zfqk0,2
2298,wt8zfqk0,1
2297,wt8zfqk0,1
2329,wt8zfqk0,1
2324,wt8zfqk0,1
2312,wt8zfqk0,1
2323,wt8zfqk0,2
2317,wt8zfqk0,1
2314,wt8zfqk0,1
2335,wt8zfqk0,1
2315,wt8zfqk0,1
2316,wt8zfqk0,1
2334,wt8zfqk0,1
2318,wt8zfqk0,1
2220,wt8zfqk0,1
2319,wt8zfqk0,1
2320,wt8zfqk0,1
2321,wt8zfqk0,2
2325,wt8zfqk0,1
2326,wt8zfqk0,1
2299,wt8zfqk0,4
2339,wt8zfqk0,1
2082,wt8zfqk0,1
2327,wt8zfqk0,1
2303,wt8zfqk0,1
2300,wt8zfqk0,2
2330,wt8zfqk0,1
2381,5gsbtfag,1
2200,5gsbtfag,1
2380,5gsbtfag,1
2375,5gsbtfag,1
2374,5gsbtfag,1
2373,5gsbtfag,1
2372,5gsbtfag,1
2344,5gsbtfag,1
2371,5gsbtfag,1
2368,5gsbtfag,1
2343,5gsbtfag,1
2378,5gsbtfag,1
2342,5gsbtfag,1
2352,5gsbtfag,1
2367,5gsbtfag,1
2257,5gsbtfag,1
2366,5gsbtfag,1
2345,5gsbtfag,1
2357,5gsbtfag,1
2143,5gsbtfag,1
2340,5gsbtfag,1
2377,5gsbtfag,1
2353,5gsbtfag,1
2341,5gsbtfag,1
2363,5gsbtfag,2
2364,5gsbtfag,1
2347,5gsbtfag,1
2365,5gsbtfag,1
2346,5gsbtfag,1
2348,5gsbtfag,1
2349,5gsbtfag,1
2362,5gsbtfag,1
2350,5gsbtfag,1
2351,5gsbtfag,1
2139,5gsbtfag,1
2361,5gsbtfag,2
2379,5gsbtfag,1
2354,5gsbtfag,2
2360,5gsbtfag,1
2355,5gsbtfag,1
2356,5gsbtfag,1
2358,5gsbtfag,1
2359,5gsbtfag,1
2376,5gsbtfag,1
2370,5gsbtfag,1
2369,5gsbtfag,1
2354,fpj5urao,1
2015,fpj5urao,1
2419,fpj5urao,3
2418,fpj5urao,2
2416,fpj5urao,4
2415,fpj5urao,3
2414,fpj5urao,1
2413,fpj5urao,1
2420,fpj5urao,1
2008,fpj5urao,1
2389,fpj5urao,1
2391,fpj5urao,1
2349,fpj5urao,1
2384,fpj5urao,1
2385,fpj5urao,2
2383,fpj5urao,1
2386,fpj5urao,1
2129,fpj5urao,1
2212,fpj5urao,1
2422,fpj5urao,1
2423,fpj5urao,1
2417,fpj5urao,1
2160,fpj5urao,1
2399,fpj5urao,1
2382,fpj5urao,2
2388,fpj5urao,1
2421,fpj5urao,1
2397,fpj5urao,1
2387,fpj5urao,1
2392,fpj5urao,1
2390,fpj5urao,1
2179,fpj5urao,1
2245,fpj5urao,1
2407,fpj5urao,1
2393,fpj5urao,1
2409,fpj5urao,1
2394,fpj5urao,1
2395,fpj5urao,1
2396,fpj5urao,1
2400,fpj5urao,2
2412,fpj5urao,1
2401,fpj5urao,1
2402,fpj5urao,1
2403,fpj5urao,1
2404,fpj5urao,1
2405,fpj5urao,1
2406,fpj5urao,1
2380,fpj5urao,1
2398,fpj5urao,1
2408,fpj5urao,1
2410,fpj5urao,1
2411,fpj5urao,1
2444,wutnzzhg,1
2441,wutnzzhg,1
2266,wutnzzhg,1
2391,wutnzzhg,1
2443,wutnzzhg,1
2442,wutnzzhg,1
2437,wutnzzhg,1
2216,wutnzzhg,1
2251,wutnzzhg,1
2436,wutnzzhg,1
2108,wutnzzhg,1
2439,wutnzzhg,1
2425,wutnzzhg,1
2424,wutnzzhg,1
2113,wutnzzhg,1
2115,wutnzzhg,1
2434,wutnzzhg,1
2435,wutnzzhg,1
2057,wutnzzhg,1
2438,wutnzzhg,1
2427,wutnzzhg,1
2428,wutnzzhg,1
2440,wutnzzhg,1
2429,wutnzzhg,1
2426,wutnzzhg,1
2432,wutnzzhg,1
2431,wutnzzhg,1
2158,wutnzzhg,1
2231,wutnzzhg,2
2382,wutnzzhg,1
2433,wutnzzhg,1
2430,wutnzzhg,3
2475,eiqypt0m,1
2248,eiqypt0m,1
2273,eiqypt0m,1
2005,eiqypt0m,1
2473,eiqypt0m,1
2472,eiqypt0m,1
2471,eiqypt0m,1
2467,eiqypt0m,1
2466,eiqypt0m,1
2465,eiqypt0m,2
2474,eiqypt0m,1
2448,eiqypt0m,1
2454,eiqypt0m,1
2452,eiqypt0m,1
2446,eiqypt0m,3
2445,eiqypt0m,1
2451,eiqypt0m,1
2457,eiqypt0m,1
2447,eiqypt0m,1
2469,eiqypt0m,1
2453,eiqypt0m,1
2468,eiqypt0m,2
2450,eiqypt0m,1
2456,eiqypt0m,1
2470,eiqypt0m,1
2449,eiqypt0m,1
2464,eiqypt0m,1
2455,eiqypt0m,1
2458,eiqypt0m,1
2460,eiqypt0m,2
2459,eiqypt0m,1
2461,eiqypt0m,1
2462,eiqypt0m,1
2463,eiqypt0m,1
2100,lwla5ugt,1
2515,lwla5ugt,1
2456,lwla5ugt,1
2511,lwla5ugt,2
2380,lwla5ugt,1
2510,lwla5ugt,1
2508,lwla5ugt,1
2507,lwla5ugt,1
2505,lwla5ugt,1
2483,lwla5ugt,1
2477,lwla5ugt,1
2096,lwla5ugt,3
2366,lwla5ugt,2
2493,lwla5ugt,1
2481,lwla5ugt,1
2504,lwla5ugt,1
2298,lwla5ugt,2
2506,lwla5ugt,1
2491,lwla5ugt,1
2512,lwla5ugt,1
2509,lwla5ugt,1
2252,lwla5ugt,1
2478,lwla5ugt,1
2513,lwla5ugt,1
2114,lwla5ugt,2
2495,lwla5ugt,2
2479,lwla5ugt,1
2213,lwla5ugt,1
2494,lwla5ugt,1
2476,lwla5ugt,1
2503,lwla5ugt,1
2423,lwla5ugt,1
2308,lwla5ugt,1
2090,lwla5ugt,1
2498,lwla5ugt,1
2484,lwla5ugt,1
2485,lwla5ugt,1
2486,lwla5ugt,1
2496,lwla5ugt,2
2339,lwla5ugt,4
2488,lwla5ugt,1
2489,lwla5ugt,1
2490,lwla5ugt,1
2409,lwla5ugt,1
2492,lwla5ugt,1
2156,lwla5ugt,1
2482,lwla5ugt,1
2497,lwla5ugt,1
2514,lwla5ugt,1
2499,lwla5ugt,1
2487,lwla5ugt,1
2269,lwla5ugt,1
2480,lwla5ugt,4
2500,lwla5ugt,1
2244,lwla5ugt,1
2501,lwla5ugt,1
2516,lwla5ugt,1
2502,lwla5ugt,1
2558,8zwsi4nk,1
2557,8zwsi4nk,1
2555,8zwsi4nk,1
2552,8zwsi4nk,1
2551,8zwsi4nk,1
2179,8zwsi4nk,1
2550,8zwsi4nk,1
2336,8zwsi4nk,1
2549,8zwsi4nk,1
2548,8zwsi4nk,1
2547,8zwsi4nk,1
2455,8zwsi4nk,1
2522,8zwsi4nk,1
2532,8zwsi4nk,1
2546,8zwsi4nk,1
2525,8zwsi4nk,1
2520,8zwsi4nk,1
2545,8zwsi4nk,1
2519,8zwsi4nk,1
2526,8zwsi4nk,1
2145,8zwsi4nk,1
2523,8zwsi4nk,1
2521,8zwsi4nk,1
2541,8zwsi4nk,1
2517,8zwsi4nk,1
2351,8zwsi4nk,1
2211,8zwsi4nk,1
2518,8zwsi4nk,1
2554,8zwsi4nk,1
2397,8zwsi4nk,1
2524,8zwsi4nk,1
2534,8zwsi4nk,1
2544,8zwsi4nk,1
2553,8zwsi4nk,1
2535,8zwsi4nk,1
2536,8zwsi4nk,1
2411,8zwsi4nk,2
2538,8zwsi4nk,1
2527,8zwsi4nk,1
2014,8zwsi4nk,5
2528,8zwsi4nk,1
2015,8zwsi4nk,5
2529,8zwsi4nk,1
2257,8zwsi4nk,1
2530,8zwsi4nk,2
2531,8zwsi4nk,1
2533,8zwsi4nk,2
2537,8zwsi4nk,1
2311,8zwsi4nk,1
2556,8zwsi4nk,1
2539,8zwsi4nk,1
2540,8zwsi4nk,1
2542,8zwsi4nk,1
2415,8zwsi4nk,2
2543,8zwsi4nk,2
2320,8zwsi4nk,1
2598,t20z4mtt,1
2596,t20z4mtt,1
2595,t20z4mtt,1
2565,t20z4mtt,1
2560,t20z4mtt,1
2566,t20z4mtt,1
2594,t20z4mtt,1
2567,t20z4mtt,2
2585,t20z4mtt,1
2564,t20z4mtt,1
2563,t20z4mtt,1
2576,t20z4mtt,1
2562,t20z4mtt,1
2587,t20z4mtt,2
2561,t20z4mtt,1
2578,t20z4mtt,1
2559,t20z4mtt,1
2597,t20z4mtt,1
2089,t20z4mtt,1
2582,t20z4mtt,1
2571,t20z4mtt,1
2568,t20z4mtt,1
2569,t20z4mtt,1
2570,t20z4mtt,1
2580,t20z4mtt,1
2017,t20z4mtt,1
2572,t20z4mtt,2
2575,t20z4mtt,1
2573,t20z4mtt,1
2574,t20z4mtt,1
2091,t20z4mtt,1
2584,t20z4mtt,1
2577,t20z4mtt,4
2374,t20z4mtt,1
2579,t20z4mtt,1
2581,t20z4mtt,1
2423,t20z4mtt,1
2583,t20z4mtt,1
2586,t20z4mtt,1
2588,t20z4mtt,1
2589,t20z4mtt,1
2590,t20z4mtt,1
2591,t20z4mtt,1
2592,t20z4mtt,1
2593,t20z4mtt,1
2422,t20z4mtt,1
2641,0gmtnkbh,1
2302,0gmtnkbh,1
2637,0gmtnkbh,1
2635,0gmtnkbh,1
2198,0gmtnkbh,1
2632,0gmtnkbh,2
2631,0gmtnkbh,1
2630,0gmtnkbh,1
2629,0gmtnkbh,1
2628,0gmtnkbh,1
2627,0gmtnkbh,1
2547,0gmtnkbh,1
2625,0gmtnkbh,1
2624,0gmtnkbh,1
2623,0gmtnkbh,1
2414,0gmtnkbh,1
2622,0gmtnkbh,1
2638,0gmtnkbh,1
2416,0gmtnkbh,5
2421,0gmtnkbh,1
2605,0gmtnkbh,5
2603,0gmtnkbh,18
2602,0gmtnkbh,1
2408,0gmtnkbh,1
2614,0gmtnkbh,1
2600,0gmtnkbh,1
2601,0gmtnkbh,1
2498,0gmtnkbh,1
2537,0gmtnkbh,1
2256,0gmtnkbh,1
2129,0gmtnkbh,1
2289,0gmtnkbh,1
2407,0gmtnkbh,1
2626,0gmtnkbh,1
2604,0gmtnkbh,1
2240,0gmtnkbh,2
2621,0gmtnkbh,1
2397,0gmtnkbh,2
2418,0gmtnkbh,2
2617,0gmtnkbh,1
2618,0gmtnkbh,1
2519,0gmtnkbh,3
2619,0gmtnkbh,1
2606,0gmtnkbh,1
2640,0gmtnkbh,1
2607,0gmtnkbh,1
2411,0gmtnkbh,1
2608,0gmtnkbh,1
2609,0gmtnkbh,1
2610,0gmtnkbh,1
2611,0gmtnkbh,1
2620,0gmtnkbh,2
2612,0gmtnkbh,1
2636,0gmtnkbh,1
2639,0gmtnkbh,1
2419,0gmtnkbh,1
2415,0gmtnkbh,1
2613,0gmtnkbh,1
2634,0gmtnkbh,1
2616,0gmtnkbh,1
2633,0gmtnkbh,2
2615,0gmtnkbh,1
2599,0gmtnkbh,1
2672,rrhh2alf,1
2671,rrhh2alf,1
2669,rrhh2alf,1
2668,rrhh2alf,2
2666,rrhh2alf,1
2656,rrhh2alf,2
2648,rrhh2alf,1
2251,rrhh2alf,1
2658,rrhh2alf,1
2645,rrhh2alf,2
2642,rrhh2alf,1
2322,rrhh2alf,1
2646,rrhh2alf,1
2235,rrhh2alf,1
2447,rrhh2alf,1
2644,rrhh2alf,1
2670,rrhh2alf,1
2262,rrhh2alf,1
2643,rrhh2alf,1
2650,rrhh2alf,1
2651,rrhh2alf,2
2652,rrhh2alf,3
2649,rrhh2alf,1
2653,rrhh2alf,1
2667,rrhh2alf,1
2654,rrhh2alf,2
2655,rrhh2alf,1
2024,rrhh2alf,2
2659,rrhh2alf,1
2662,rrhh2alf,1
2428,rrhh2alf,1
2660,rrhh2alf,1
2661,rrhh2alf,1
2647,rrhh2alf,1
2663,rrhh2alf,1
2664,rrhh2alf,1
2665,rrhh2alf,1
2657,rrhh2alf,1
2713,sgmk96vr,1
2712,sgmk96vr,1
2711,sgmk96vr,1
2125,sgmk96vr,1
2709,sgmk96vr,1
2681,sgmk96vr,2
2702,sgmk96vr,2
2685,sgmk96vr,1
2679,sgmk96vr,1
2684,sgmk96vr,1
2678,sgmk96vr,1
2676,sgmk96vr,1
2674,sgmk96vr,1
2694,sgmk96vr,1
2710,sgmk96vr,1
2423,sgmk96vr,1
2680,sgmk96vr,9
2675,sgmk96vr,2
2687,sgmk96vr,1
2478,sgmk96vr,1
2708,sgmk96vr,1
2220,sgmk96vr,1
2707,sgmk96vr,1
2705,sgmk96vr,1
2677,sgmk96vr,1
2691,sgmk96vr,1
2686,sgmk96vr,2
2682,sgmk96vr,1
2688,sgmk96vr,1
2703,sgmk96vr,1
2490,sgmk96vr,1
2701,sgmk96vr,1
2683,sgmk96vr,2
2432,sgmk96vr,1
2689,sgmk96vr,3
2690,sgmk96vr,1
2252,sgmk96vr,2
2692,sgmk96vr,1
2693,sgmk96vr,3
2695,sgmk96vr,1
2696,sgmk96vr,1
2256,sgmk96vr,1
2697,sgmk96vr,1
2218,sgmk96vr,1
2673,sgmk96vr,1
2416,sgmk96vr,2
2698,sgmk96vr,2
2699,sgmk96vr,1
2403,sgmk96vr,1
2700,sgmk96vr,1
2538,sgmk96vr,1
2522,sgmk96vr,1
2508,sgmk96vr,1
2704,sgmk96vr,1
2484,sgmk96vr,1
2706,sgmk96vr,1
2739,di0fcy0j,1
2091,di0fcy0j,1
2724,di0fcy0j,1
2722,di0fcy0j,1
2714,di0fcy0j,2
2721,di0fcy0j,1
2720,di0fcy0j,1
2723,di0fcy0j,1
2719,di0fcy0j,2
2718,di0fcy0j,1
2738,di0fcy0j,1
2737,di0fcy0j,1
2715,di0fcy0j,2
2717,di0fcy0j,2
2728,di0fcy0j,4
2626,di0fcy0j,1
2740,di0fcy0j,1
2726,di0fcy0j,3
2213,di0fcy0j,1
2727,di0fcy0j,1
2725,di0fcy0j,1
2716,di0fcy0j,6
2145,di0fcy0j,3
2729,di0fcy0j,2
2730,di0fcy0j,2
2731,di0fcy0j,1
2609,di0fcy0j,1
2736,di0fcy0j,1
2732,di0fcy0j,1
2733,di0fcy0j,1
2734,di0fcy0j,1
2564,di0fcy0j,1
2656,di0fcy0j,1
2735,di0fcy0j,1
2750,1ke7i2wr,1
2749,1ke7i2wr,1
2752,1ke7i2wr,1
2746,1ke7i2wr,1
2751,1ke7i2wr,1
2748,1ke7i2wr,1
2741,1ke7i2wr,1
2742,1ke7i2wr,1
2743,1ke7i2wr,1
2744,1ke7i2wr,1
2745,1ke7i2wr,1
2747,1ke7i2wr,1
2790,v95fzp8n,1
2206,v95fzp8n,1
2789,v95fzp8n,1
2653,v95fzp8n,2
2320,v95fzp8n,1
2758,v95fzp8n,1
2115,v95fzp8n,1
2358,v95fzp8n,1
2612,v95fzp8n,1
2788,v95fzp8n,1
2698,v95fzp8n,1
2791,v95fzp8n,1
2774,v95fzp8n,1
2754,v95fzp8n,1
2753,v95fzp8n,1
2781,v95fzp8n,1
2161,v95fzp8n,1
2771,v95fzp8n,1
2761,v95fzp8n,3
2760,v95fzp8n,6
2762,v95fzp8n,1
2786,v95fzp8n,1
2756,v95fzp8n,1
2351,v95fzp8n,1
2757,v95fzp8n,1
2755,v95fzp8n,1
2776,v95fzp8n,1
2770,v95fzp8n,1
2780,v95fzp8n,2
2763,v95fzp8n,1
2765,v95fzp8n,2
2766,v95fzp8n,2
2250,v95fzp8n,2
2764,v95fzp8n,2
2380,v95fzp8n,2
2779,v95fzp8n,1
2767,v95fzp8n,1
2768,v95fzp8n,1
2769,v95fzp8n,2
2291,v95fzp8n,1
2772,v95fzp8n,2
2773,v95fzp8n,2
2775,v95fzp8n,1
2777,v95fzp8n,1
2778,v95fzp8n,1
2453,v95fzp8n,1
2679,v95fzp8n,1
2361,v95fzp8n,1
2759,v95fzp8n,1
2782,v95fzp8n,1
2783,v95fzp8n,2
2784,v95fzp8n,1
2292,v95fzp8n,1
2785,v95fzp8n,1
2086,v95fzp8n,1
2787,v95fzp8n,1
2822,52vixim5,1
2820,52vixim5,1
2590,52vixim5,1
2818,52vixim5,1
2817,52vixim5,1
2812,52vixim5,1
2810,52vixim5,1
2704,52vixim5,1
2809,52vixim5,1
2816,52vixim5,1
2562,52vixim5,2
2808,52vixim5,1
2806,52vixim5,1
2113,52vixim5,1
2805,52vixim5,1
2161,52vixim5,1
2796,52vixim5,1
2815,52vixim5,1
2807,52vixim5,2
2795,52vixim5,2
2672,52vixim5,1
2799,52vixim5,1
2819,52vixim5,1
2798,52vixim5,1
2794,52vixim5,1
2105,52vixim5,1
2801,52vixim5,2
2803,52vixim5,1
2814,52vixim5,1
2813,52vixim5,1
2821,52vixim5,1
2150,52vixim5,1
2797,52vixim5,1
2811,52vixim5,1
2802,52vixim5,2
2800,52vixim5,1
2793,52vixim5,1
2008,52vixim5,1
2792,52vixim5,1
2804,52vixim5,1
2823,47ema2dq,2
2837,47ema2dq,1
2627,47ema2dq,1
2826,47ema2dq,1
2825,47ema2dq,1
2828,47ema2dq,1
2439,47ema2dq,1
2827,47ema2dq,1
2832,47ema2dq,2
2626,47ema2dq,1
2850,47ema2dq,1
2831,47ema2dq,2
2854,47ema2dq,1
2836,47ema2dq,2
2115,47ema2dq,1
2380,47ema2dq,1
2213,47ema2dq,1
2848,47ema2dq,1
2650,47ema2dq,1
2833,47ema2dq,1
2834,47ema2dq,1
2838,47ema2dq,1
2839,47ema2dq,1
2824,47ema2dq,1
2830,47ema2dq,1
2840,47ema2dq,1
2829,47ema2dq,2
2845,47ema2dq,1
2660,47ema2dq,1
2835,47ema2dq,1
2841,47ema2dq,1
2842,47ema2dq,1
2843,47ema2dq,1
2844,47ema2dq,2
2682,47ema2dq,1
2846,47ema2dq,1
2421,47ema2dq,1
2613,47ema2dq,1
2105,47ema2dq,1
2732,47ema2dq,1
2847,47ema2dq,1
2849,47ema2dq,1
2266,47ema2dq,1
2851,47ema2dq,1
2852,47ema2dq,1
2853,47ema2dq,1
2515,47ema2dq,1
2889,jzj8q25c,1
2888,jzj8q25c,1
2887,jzj8q25c,1
2886,jzj8q25c,1
2885,jzj8q25c,1
2884,jzj8q25c,1
2883,jzj8q25c,1
2882,jzj8q25c,1
2881,jzj8q25c,1
2880,jzj8q25c,1
2879,jzj8q25c,1
2878,jzj8q25c,1
2875,jzj8q25c,1
2874,jzj8q25c,4
2873,jzj8q25c,1
2855,jzj8q25c,2
2603,jzj8q25c,2
2857,jzj8q25c,1
2890,jzj8q25c,1
2870,jzj8q25c,1
2858,jzj8q25c,1
2073,jzj8q25c,1
2856,jzj8q25c,1
2867,jzj8q25c,3
2289,jzj8q25c,1
2859,jzj8q25c,1
2876,jzj8q25c,2
2860,jzj8q25c,1
2877,jzj8q25c,1
2861,jzj8q25c,1
2862,jzj8q25c,1
2863,jzj8q25c,1
2864,jzj8q25c,2
2865,jzj8q25c,1
2866,jzj8q25c,2
2707,jzj8q25c,1
2868,jzj8q25c,1
2869,jzj8q25c,1
2871,jzj8q25c,1
2872,jzj8q25c,1
2508,qg0fsliy,1
2736,qg0fsliy,1
2911,qg0fsliy,1
2910,qg0fsliy,1
